id,creation_date,title,tags,view_count,score,answer_count,comment_count
"77297895","2023-10-15 18:05:14","How to fix NoSuchFieldError 'com.sun.tools.javac.tree.JCTree","<java><spring-boot><maven-plugin><lombok>","61742","29","6","7"
"77298125","2023-10-15 19:08:54","Getting error on the pydantic models : Input should be a valid dictionary or object to extract fields from","<python><fastapi><pydantic>","61013","8","0","5"
"77445913","2023-11-08 13:26:29","How do I get out of a venv in VS Code after deleting the venv files?","<python><visual-studio-code><virtual-environment>","60307","9","6","1"
"77407632","2023-11-02 07:26:50","How can I get LLM to only respond in JSON strings?","<langchain><langchain-js>","59635","13","5","1"
"77662385","2023-12-14 18:34:39","Does an ASP.NET Core 8 application use a StartUp.cs file?","<.net-core><asp.net-core-webapi><.net-8.0>","59187","33","3","3"
"77492903","2023-11-16 07:20:31","Composer detected issues in your platform: Your Composer dependencies require a PHP version "">= 8.2.0""","<php><laravel><ubuntu-23.10>","58330","7","2","5"
"77303375","2023-10-16 15:52:53","Chrome Browser Error: Attestation check for Topics on https://pagead2.googlesyndication.com/ failed","<html><google-chrome><attestations>","57886","37","4","0"
"77483538","2023-11-14 20:09:27","Angular 17 Http client injection","<javascript><angular><rest>","56330","31","9","3"
"77564583","2023-11-28 14:14:48","getting rid of buildDir deprecation","<gradle><build.gradle>","55846","77","10","0"
"77637011","2023-12-11 00:53:13","How to provide access to S3 buckets in a different AWS account?","<amazon-web-services><amazon-s3><amazon-ec2><devops>","55023","6","2","0"
"77225812","2023-10-03 22:26:31","Is there a way to install pytorch on python 3.12.0?","<python><python-3.x><pip><pytorch>","54672","12","5","3"
"77646653","2023-12-12 13:58:10","What does [x.x.x, ) mean in a packages.lock.json dependency?","<.net><nuget>","54500","3","1","1"
"77272368","2023-10-11 10:53:32","Could not find com.android.tools.build:gradle:8.0","<android><android-studio>","53778","3","5","0"
"77498634","2023-11-16 23:50:53","WSL Networking Error code: Wsl/Service/CreateInstance/CreateVm/ConfigureNetworking/HNS/0x80070424","<windows-subsystem-for-linux>","53534","12","3","2"
"77727305","2023-12-28 13:57:25","In standalone mode, how to I import a module in Angular 17?","<angular>","53319","19","2","3"
"77607619","2023-12-05 16:03:30","Android studio - kotlin: Inconsistent JVM-target compatibility detected for tasks 'compileJava' (21) and 'compileKotlin' (1.8)","<android><kotlin><android-studio><gradle><jvm>","53264","25","8","2"
"77550506","2023-11-26 04:57:32","What is the right way to do system prompting with Ollama in Langchain using Python?","<langchain><large-language-model><mistral-7b>","53235","12","2","0"
"77328459","2023-10-20 05:17:47","Cannot find module '@testing-library/jest-dom/extend-expect' from 'jest.setup.js'","<reactjs><ts-jest>","52022","55","5","0"
"77457393","2023-11-10 02:34:24","How to combine dates by month in a pivot table in Google Sheets?","<google-sheets><pivot-table>","51956","12","1","3"
"77583341","2023-12-01 06:23:33","Cannot find module @rollup/rollup-win32-x64-msvc. npm has a bug related to optional dependencies","<javascript><reactjs><vite><rollupjs>","51895","19","9","0"
"77641240","2023-12-11 17:07:21","Getting docker-compose TypeError: kwargs_from_env() got an unexpected keyword argument 'ssl_version' in GitLab","<docker><docker-compose><gitlab><cicd>","51689","34","4","0"
"77284901","2023-10-13 03:27:56","Upload an image to chat gpt using the API?","<gpt-4>","51687","25","1","3"
"77304874","2023-10-16 20:47:37","Framework 'Pods_Runner' not found","<ios><flutter><xcode><cocoapods>","49555","31","6","3"
"77319480","2023-10-18 20:42:15","""No C# project is currently loaded"" in Visual Studio Code when debugging","<c#><visual-studio-code>","49364","20","11","3"
"77323614","2023-10-19 12:06:18","Minimum and maximum version of Maven compatible with Java 17","<java><maven><java-17>","48722","9","1","7"
"77251296","2023-10-07 19:51:40","distutils not found when running npm install","<npm><node-gyp>","48675","92","6","1"
"77433096","2023-11-06 17:29:38","NotImplementedError: Loading a dataset cached in a LocalFileSystem is not supported","<python><python-3.x><pip><openai-api><huggingface-datasets>","48136","30","2","3"
"77469966","2023-11-12 17:39:58","OpenAI API error: ""You tried to access openai.Completion, but this is no longer supported in openai>=1.0.0""","<python><openai-api><gpt-3>","47922","17","2","2"
"77421447","2023-11-04 09:33:56","How to solve ""require is not defined"" in Vite?","<reactjs><import><blockchain><vite><tezos>","47811","17","7","1"
"77438553","2023-11-07 13:22:28","Pydantic Validation error: Input should be a valid dictionary or instance","<python><validation><pydantic>","47285","3","2","2"
"77462578","2023-11-10 19:59:38","pgadmin error when restoring database from tar file","<database><postgresql><pgadmin>","47158","29","4","1"
"77512654","2023-11-19 21:53:21","Angular detected that `HttpClient` is not configured to use `fetch` APIs. (Angular 17 - SSR)","<angular><httpclient><fetch-api><server-side-rendering>","46663","35","3","0"
"77610890","2023-12-06 06:08:50","How to fix Package source mapping is off in Visual Studio 2022?","<c#><visual-studio><nuget><visual-studio-2022><nuget-package>","46275","39","1","1"
"77637931","2023-12-11 07:04:59","Spring Boot 3.2.0 not loading application context in JUnit code","<java><spring-boot><hibernate><maven>","46214","8","2","8"
"77284171","2023-10-12 22:38:57","Plugin com.google.gms.google-services version 4.4.0 apply: false was not found in any of the following sources","<android><android-studio><gradle><android-gradle-plugin>","45960","20","10","3"
"77630013","2023-12-09 03:18:51","How to run any quantized GGUF model on CPU for local inference?","<python><artificial-intelligence><cpu><ctransformers>","45666","18","5","0"
"77274400","2023-10-11 15:22:32",""" '_Service.xxxx' isn't a valid override of 'Service.xxxx' "" when generating retrofit code - Dart","<flutter><dart><retrofit><flutter-dependencies>","45013","1","1","1"
"77566462","2023-11-28 18:54:33","Plugin with id 'dev.flutter.flutter-plugin-loader' not found","<android><flutter><gradle><plugins>","45008","14","12","0"
"77538589","2023-11-23 16:58:34","The CJS build of Vite's Node API is deprecated","<vite>","44843","40","4","1"
"77256330","2023-10-09 04:51:29","java.lang.NoSuchMethodError: 'org.apache.commons.io.output.UnsynchronizedByteArrayOutputStream$Builder org.apache.poi-poi-ooxml-5.2.4","<java><spring><spring-boot><apache-poi>","44592","38","2","0"
"77534086","2023-11-23 02:42:39","Angular V17 / V18: Prospects of @if vs. *ngIf – Will *ngIf be Deprecated in the Future?","<html><angular><typescript><if-statement><angular17>","44398","25","1","1"
"77388158","2023-10-30 11:10:01","How to solve the network error when using a patch function?","<sharepoint><office365><powerapps>","44265","2","3","1"
"77634836","2023-12-10 12:46:00","MailKit.Security.AuthenticationException: '535: 5.7.139 Authentication unsuccessful, user is locked by your organization's security defaults policy","<smtp><.net-6.0><smtpclient>","44079","10","4","0"
"77526846","2023-11-22 01:23:51","Why app.module.ts file is not getting created whenever I create a new angular app","<node.js><angular><npm><angular-cli>","43968","10","4","1"
"77230254","2023-10-04 13:58:28","Cannot properly create a virtual enviroment in Python 3.12","<python><virtualenv><python-venv>","43487","14","3","7"
"77498786","2023-11-17 00:48:48","Unable to locate package dotnet-sdk-8.0","<asp.net><.net><ubuntu><blazor><.net-8.0>","43282","35","5","3"
"77477793","2023-11-14 01:59:35","Class IDs and their relevant class names for YOLOv8 model","<yolo><yolov8>","42372","12","1","0"
"77232531","2023-10-04 19:44:13","Run of a next js app stuck, npm run dev doesn't work","<reactjs><node.js><npm><next.js>","42311","17","5","0"
"77458849","2023-11-10 09:11:32","Error The Angular CLI requires a minimum Node.js version of v18.13 in Azure Pipelines","<node.js><angular><azure><azure-devops><angular-cli>","41952","8","3","0"
"77228813","2023-10-04 10:33:33","Where is defined flutter.ndkVersion in build.gradle?","<flutter><gradle>","41672","30","3","2"
"77547377","2023-11-25 09:51:59","NotImplementedError: Cannot copy out of meta tensor; no data","<python>","41505","11","3","0"
"77679933","2023-12-18 14:58:39","Does GitHub Copilot in JetBrains analyze my entire project or just active/open files?","<jetbrains-ide><github-copilot>","41325","30","3","1"
"77501847","2023-11-17 12:57:46","WSL responds on every command ""WSL is finishing upgrading... Update failed (exit code: 1603)"" on Windows 11","<docker><windows-subsystem-for-linux><windows-11>","41241","21","0","6"
"77508384","2023-11-18 19:16:12","Install jupyter despite pin-1 not installable because it requires python 3.12","<python><jupyter-notebook><jupyter><miniconda><python-3.11>","40418","15","4","2"
"77452312","2023-11-09 10:20:09","Docker ""Failed to solve: Canceled: context canceled"" when loading build context","<docker><docker-compose><dockerfile>","40340","23","11","3"
"77492530","2023-11-16 05:39:40","Error ERR_REQUIRE_ESM require() of ES Module","<node.js><typescript>","40043","9","3","0"
"77217193","2023-10-02 16:51:34","langchain: how to use a custom embedding model locally?","<langchain><large-language-model><py-langchain><chromadb>","39961","16","8","0"
"77569907","2023-11-29 09:26:48","Error in React vite project due to rollup dependency (module not found)","<reactjs><node-modules><vite>","39619","12","13","0"
"77224607","2023-10-03 18:08:27","How can I help pnpm find its global directory?","<pnpm>","39255","25","7","0"
"77340461","2023-10-22 14:55:21","ChromeDriver is outdated, how do i update it?","<python><google-chrome><testing><automation><selenium-chromedriver>","38663","4","5","0"
"77334106","2023-10-20 22:49:24","Error Installing Package to Python - Error with requirements to build wheel","<python><installation><package>","38353","9","3","2"
"77531208","2023-11-22 15:25:57","Python 3.12 SyntaxWarning: invalid escape sequence on triple-quoted string, `\d` must be `\\d`","<python><warnings><string-literals><quoting><python-3.12>","38121","19","2","0"
"77359642","2023-10-25 12:52:14","Xcode attempted to install a beta profile without the proper entitlement","<ios><iphone><xcode>","37887","25","4","0"
"77500680","2023-11-17 09:48:12","WillPopScope is deprecated after flutter 3.12","<flutter>","37810","19","4","0"
"77316716","2023-10-18 13:21:22","gcloud: ModuleNotFoundError: No module named 'imp'","<google-cloud-platform><gcloud><gcloud-cli><python-3.12>","37621","53","13","2"
"77450322","2023-11-09 03:38:10","I cannot import name 'TypeAliasType' from 'typing_extensions'","<python><python-typing><gradio>","37414","5","2","3"
"77520968","2023-11-21 07:21:59","Why am I encountering the error 'Starting FGS without a type' when executing the code on Android 14?","<android><kotlin>","37253","41","3","0"
"77278023","2023-10-12 05:57:05","How to maximize the Window size in Playwright?","<javascript><viewport><playwright><saucelabs><lambdatest>","36790","4","2","3"
"77248249","2023-10-07 03:27:39","Disable macOS Sonoma Text Insertion Point (Cursor) / Caps-lock Indicator","<macos><macos-sonoma>","36782","97","5","1"
"77464706","2023-11-11 10:26:34","Google Play In-App Purchase Error: ""Couldn't complete your purchase""","<android><google-play><in-app-purchase><android-inapp-purchase>","36283","8","4","5"
"77452363","2023-11-09 10:29:40","TypeError when chaining Runnables in LangChain: Expected a Runnable, callable or dict","<python><nlp><artificial-intelligence><langchain>","35983","14","8","0"
"77697302","2023-12-21 10:28:07","How to run ollama in google colab?","<python><pyngrok><ollama>","35826","17","8","0"
"77230716","2023-10-04 14:58:09","In Keycloak, how do I customize my login theme so that social providers are at the top?","<keycloak><openid-connect>","35711","2","1","0"
"77279480","2023-10-12 09:44:23","org.springframework.boot.loader.JarLauncher cannot be found, but org.springframework.boot.loader.launch.JarLauncher can","<java><spring><spring-boot>","35692","32","2","1"
"77287655","2023-10-13 12:15:43","How to solve Docker container exec format error for running entrypoint","<node.js><linux><docker><amazon-ecs><yarnpkg>","35619","3","2","4"
"77317993","2023-10-18 16:11:56","'compileDebugJavaWithJavac' task (current target is 1.8) and 'compileDebugKotlin' task (current target is 17)","<flutter><gradle><jvm>","35441","18","8","3"
"77469988","2023-11-12 17:47:13","Error: Module not found: Error: Package path ./dist/zone is not exported from package","<angular>","35382","57","4","0"
"77657198","2023-12-14 00:21:03","How do I access my android files using ADB from recovery mode?","<android><adb><boot>","35283","4","2","2"
"77287622","2023-10-13 12:11:04","ModuleNotFoundError: No module named 'kafka.vendor.six.moves' in Dockerized Django Application","<python><django><apache-kafka>","35093","16","7","5"
"77427502","2023-11-05 20:13:26","How to merge multiple Zod (object) schema","<typescript><zod>","34883","12","4","0"
"77529287","2023-11-22 10:52:18","ASP.NET Core 8 Web API : how to add versioning?","<c#><asp.net-core><asp.net-core-webapi><.net-8.0>","34780","32","2","0"
"77447587","2023-11-08 17:05:45","The ""images.domains"" configuration is deprecated. Please use ""images.remotePatterns"" configuration instead","<next.js><cloudinary>","34765","37","6","1"
"77666734","2023-12-15 13:55:30","VS Code error: Could not find C:\Program Files (x86)\Microsoft Visual Studio\Installer\vswhere.exe","<python><visual-studio-code>","34646","6","1","2"
"77371855","2023-10-27 06:10:02","Fatal Exception: java.lang.SecurityException One of RECEIVER_EXPORTED or RECEIVER_NOT_EXPORTED (com.google.android.play:core","<java><android><localbroadcastmanager>","34530","22","3","0"
"77684266","2023-12-19 09:52:31","React Native: ""error Cannot start server in new window because no terminal app was specified""","<windows><react-native><microsoft-metro>","34467","19","8","3"
"77325388","2023-10-19 15:59:11","How to upgrade badly outdated angular project?","<angular><angular-upgrade>","34246","22","7","2"
"77274854","2023-10-11 16:32:54","Ingress controller does not allow snippets","<kubernetes-helm><azure-aks><ingress-controller>","34106","11","4","2"
"77624853","2023-12-08 06:59:46","Interceptor not intercepting in Angular 17","<angular><angular-http><angular-httpclient-interceptors>","33559","19","7","4"
"77407262","2023-11-02 06:07:05","Error: Fast refresh only works when a file only exports components","<reactjs><vite>","33226","23","3","0"
"77363060","2023-10-25 21:43:30","How to replace the deprecated kotlinOptions in a java-library & kotlin module?","<android><kotlin><groovy><deprecated><java-module>","32739","59","3","8"
"77690847","2023-12-20 10:30:38","What is the difference between Blazor web app(New in .Net 8) and Blazor server app?","<asp.net-core><blazor><.net-8.0>","31826","31","2","4"
"77301400","2023-10-16 10:59:23","How to list all labels in Kubernetes?","<kubernetes><kubectl>","31768","7","3","1"
"77377439","2023-10-27 23:07:24","How to change label font size in streamlit","<javascript><python><html><css><streamlit>","31476","6","2","0"
"77703761","2023-12-22 12:55:16","How to fix ""Error creating bean with name 'entityManagerFactory' defined in class path (...): UUID","<spring-boot><hibernate><sqlite><maven><spring-data-jpa>","31251","3","2","15"
"77331589","2023-10-20 14:06:30","How do I choose default python homebrew version?","<python><homebrew><python-3.11><python-3.12>","31241","8","3","2"
"77447092","2023-11-08 15:54:05","Angular NG5002: @for loop must have a ""track"" expression","<javascript><angular>","31140","27","1","3"
"77702926","2023-12-22 09:57:48","I have the latest version of Xcode but I my simulator is not the latest version 17.2. How can I update my simulator?","<flutter><xcode><simulator>","30950","27","1","3"
"77491378","2023-11-15 23:00:30","In VSCode, how do I effectively run eslint --fix and prettier --write on ""Format Document""?","<visual-studio-code><eslint><prettier>","30681","8","2","1"
"77517742","2023-11-20 17:11:03","Error: Type 'DecoderCallback' not found. ImageStreamCompleter load(PdfPageImageProvider key, DecoderCallback decode)","<flutter><android-studio><gradle>","30618","14","8","2"
"77235740","2023-10-05 09:12:57","E: Package 'snapd' has no installation candidate . Can't install snap package manager","<ubuntu><package><snapshot><package-managers><snap>","30606","7","2","0"
"77467690","2023-11-12 03:56:37","Tensorflow version for CUDA 12.2.1","<tensorflow>","30533","8","2","1"
"77355846","2023-10-24 23:20:53","exec /usr/local/bin/docker-entrypoint.sh: exec format error","<docker><kubernetes><next.js><dockerfile><azure-aks>","30373","17","1","13"
"77534244","2023-11-23 03:40:34","Local storage is not defined in angular 17","<angular><server-side-rendering>","30278","21","6","1"
"77380098","2023-10-28 15:30:01","window.pageYOffset is deprecated what is the replacement?","<javascript>","30206","15","4","4"
"77211661","2023-10-01 17:53:01","Get the text content from a locator (Playwright and Crawlee) and default to an specific value if that locator is not found","<javascript><typescript><playwright><crawlee>","30142","3","2","0"
"77551293","2023-11-26 10:34:56","IntelliJ IDEA + JDK 21 issue with java.util.concurrent package - TimeUnit class not available","<java><intellij-idea><java.util.concurrent><java-21>","30107","17","1","2"
"77212739","2023-10-02 00:06:19","Fonts not loading in Vite + React","<javascript><css><reactjs><fonts><vite>","29750","12","6","0"
"77535114","2023-11-23 07:43:40","How to open a link via ""router.push"" in a new tab using Nextjs router from next/navigation","<reactjs><node.js><next.js><router><nextjs-dynamic-routing>","29744","16","3","0"
"77316817","2023-10-18 13:34:26","Python sibling relative import error: 'no known parent package'","<python><python-import><relative-import>","29657","9","3","0"
"77437913","2023-11-07 11:37:35","SBMainWorkspace - The request was denied by service delegate","<xcode><ios-simulator>","29349","25","9","0"
"77457425","2023-11-10 02:44:17","How to implement useEffect in the server in Next.JS 14?","<reactjs><node.js><next.js><react-hooks><react-server-components>","29311","11","3","0"
"77455062","2023-11-09 17:00:25","Indentation with Angular 17 new control flow in VS Code","<angular><visual-studio-code><angular-language-service>","29142","83","7","3"
"77266685","2023-10-10 14:28:40","Spring Security 6: cors() is deprecated and marked for removal","<java><spring><spring-boot><spring-security>","28741","9","3","3"
"77362775","2023-10-25 20:44:38","Linker command failed with exit code 1 - ld: Undefined symbols","<c>","28470","3","1","2"
"77479720","2023-11-14 10:07:52","Disable SSR while serving application locally in Angular 17","<angular><server-side-rendering>","28416","14","4","4"
"77227676","2023-10-04 07:42:12","Github Action: Configure-aws-credentials: Could not load credentials from any providers","<github-actions><aws-credentials>","28218","11","4","4"
"77307554","2023-10-17 09:03:07","RuntimeError: Input type (float) and bias type (c10::Half) should be the same","<tensorflow><keras><conv-neural-network><centos7><yolov7>","28062","4","1","0"
"77332669","2023-10-20 17:04:31","Use NextResponse, Response, or NextAPIResponse in returning GET and Data in NextJS 13.4 API?","<reactjs><next.js><vercel><next.js13>","27896","12","2","0"
"77570507","2023-11-29 10:53:00","Git commit vsidx file access denied in Visual Studio","<visual-studio><git-commit>","27784","16","3","1"
"77537315","2023-11-23 13:36:59","After upgrading to Flutter 3.16, the app bar, background color, button size, and spaces change","<flutter><flutter-theme><flutter-upgrade><flutter-material>","27708","54","6","0"
"77406363","2023-11-02 00:44:51","Error [ERR_REQUIRE_ESM]: require() of ES Module, node_modules\wrap-ansi\index.js not supported","<javascript><node.js><nestjs>","27573","33","8","2"
"77659552","2023-12-14 10:45:25","Google Generative AI API error: ""User location is not supported for the API use.""","<python><google-generativeai><google-gemini>","27505","8","6","0"
"77549493","2023-11-25 20:28:44","ModuleNotFoundError: No module named 'jupyter_server.contents'","<python><python-3.x><jupyter-notebook><pip><jupyter>","27411","20","2","2"
"77498366","2023-11-16 22:28:42","How do I setup a multi page app using vite?","<javascript><html><config><vite><multi-page-application>","27374","12","2","0"
"77637621","2023-12-11 05:25:33","VSCode workspace settings change on its own","<visual-studio-code><eslintrc>","27319","76","1","0"
"77667962","2023-12-15 17:40:27","AWS Amplify Authentication Issue: ""Auth UserPool not configured"" in a Next.js Project","<next.js><amazon-cognito><aws-amplify><aws-sam>","27245","12","11","3"
"77215107","2023-10-02 11:07:45","ImportError: cannot import name 'url_decode' from 'werkzeug.urls'","<python><flask><importerror><flask-login><werkzeug>","27129","18","6","2"
"77606062","2023-12-05 12:05:04","Could not parse vswhere.exe output -- What am I doing wrong?","<python><pip>","27118","4","3","4"
"77304845","2023-10-16 20:41:28","How to log errors with `log/slog`","<go><logging>","27103","13","2","2"
"77434808","2023-11-06 23:46:14","OpenAI API: How do I enable JSON mode using the gpt-4-vision-preview model?","<python><openai-api><gpt-4>","27066","8","5","0"
"77558800","2023-11-27 17:22:13","How do i define an api route in next js 14?","<rest><next.js>","26993","9","5","0"
"77514292","2023-11-20 08:08:05","Angular 17 window not defined","<angular><server-side-rendering><pre-rendering>","26979","8","10","0"
"77548802","2023-11-25 17:10:08","Problem with initializing AzureChatOpenAI()","<python><azure><openai-api><langchain>","26937","7","2","2"
"77317830","2023-10-18 15:45:14","Microsoft.CodeAnalysis.LanguageServer client: Couldn't connect to server (Source: C# [Extension])","<c#><linux><ubuntu><visual-studio-code>","26843","11","4","1"
"77618710","2023-12-07 08:50:10","How to implement language switcher using next-intl","<next.js><next-intl>","26738","4","1","1"
